DOY,DOW,year,hour,year_time,year_day,E_V_m_Wank,E_V_m_Wank_valid_obs,Wind_m_s_Wank,NOX_ug_m3_Wank,Vis_km_Wank,temp_no_seasonality
348,6,1979,13,1979.9549086758,1979.95342465753,98,0,6.1,NaN,2.03,0.222916666666666
348,6,1979,14,1979.95502283105,1979.95342465753,64,1,5.1,NaN,2.5,0.0229166666666663
348,6,1979,15,1979.9551369863,1979.95342465753,92,1,5,NaN,1.75,-0.177083333333333
348,6,1979,16,1979.95525114155,1979.95342465753,137,0,5.9,NaN,2.27,-0.377083333333334
348,6,1979,17,1979.9553652968,1979.95342465753,125,0,7.2,NaN,18.25,-0.977083333333334
348,6,1979,18,1979.95547945205,1979.95342465753,92,0,8.3,NaN,35.16,-1.67708333333333
348,6,1979,19,1979.95559360731,1979.95342465753,95,0,7.6,NaN,45.42,-2.17708333333333
348,6,1979,20,1979.95570776256,1979.95342465753,96,0,6.6,NaN,57.68,-2.47708333333333
348,6,1979,21,1979.95582191781,1979.95342465753,87,0,6.5,NaN,64.17,-2.27708333333333
348,6,1979,22,1979.95593607306,1979.95342465753,77,0,6.1,NaN,70.55,-1.87708333333333
348,6,1979,23,1979.95605022831,1979.95342465753,71,1,4.9,NaN,75.57,-1.07708333333333
349,7,1979,0,1979.95616438356,1979.95616438356,63,1,4.3,NaN,76.36,-1.57083333333333
349,7,1979,1,1979.95627853881,1979.95616438356,40,1,5,NaN,53.98,-1.57083333333333
349,7,1979,2,1979.95639269406,1979.95616438356,46,0,5.9,NaN,26.29,-1.67083333333333
349,7,1979,3,1979.95650684932,1979.95616438356,158,0,6.7,NaN,13.93,-1.87083333333333
349,7,1979,4,1979.95662100457,1979.95616438356,152,0,6.9,NaN,6.16,-1.57083333333333
349,7,1979,5,1979.95673515982,1979.95616438356,61,0,6.3,NaN,28.78,-0.970833333333331
349,7,1979,6,1979.95684931507,1979.95616438356,62,0,5.7,NaN,50.27,-0.270833333333331
349,7,1979,7,1979.95696347032,1979.95616438356,65,1,5.2,NaN,35.18,0.529166666666669
349,7,1979,8,1979.95707762557,1979.95616438356,67,0,5.6,NaN,39.9,1.62916666666667
349,7,1979,9,1979.95719178082,1979.95616438356,67,0,6.8,NaN,57.15,2.52916666666667
349,7,1979,10,1979.95730593607,1979.95616438356,66,0,6.7,NaN,57.44,2.82916666666667
349,7,1979,11,1979.95742009132,1979.95616438356,66,1,5.4,NaN,57.46,3.52916666666667
349,7,1979,12,1979.95753424658,1979.95616438356,50,1,4.5,NaN,57.18,4.12916666666667
349,7,1979,13,1979.95764840183,1979.95616438356,28,0,6,NaN,49.25,3.82916666666667
349,7,1979,14,1979.95776255708,1979.95616438356,166,0,8.5,NaN,44.72,3.32916666666667
349,7,1979,15,1979.95787671233,1979.95616438356,326,0,9.7,NaN,28.54,1.62916666666667
349,7,1979,16,1979.95799086758,1979.95616438356,NaN,0,9.4,NaN,4.96,-0.870833333333331
349,7,1979,17,1979.95810502283,1979.95616438356,5,0,7.3,NaN,1,-1.97083333333333
349,7,1979,18,1979.95821917808,1979.95616438356,37,0,6.7,NaN,3.43,-2.27083333333333
349,7,1979,19,1979.95833333333,1979.95616438356,67,0,6.6,NaN,17.54,-2.67083333333333
349,7,1979,20,1979.95844748858,1979.95616438356,72,0,6.1,NaN,39.92,-3.17083333333333
349,7,1979,21,1979.95856164384,1979.95616438356,74,0,6.5,NaN,46.82,-3.57083333333333
349,7,1979,22,1979.95867579909,1979.95616438356,63,0,7.7,NaN,38.38,-3.57083333333333
349,7,1979,23,1979.95878995434,1979.95616438356,56,0,8,NaN,20.56,-3.67083333333333
350,1,1979,0,1979.95890410959,1979.95890410959,55,0,8.4,NaN,17.34,-4.71458333333333
350,1,1979,1,1979.95901826484,1979.95890410959,53,0,8.1,NaN,27.43,-4.91458333333333
350,1,1979,2,1979.95913242009,1979.95890410959,53,0,8.5,NaN,17.83,-4.91458333333333
350,1,1979,3,1979.95924657534,1979.95890410959,48,0,9.9,NaN,10.98,-5.01458333333333
350,1,1979,4,1979.95936073059,1979.95890410959,44,0,9.6,NaN,20.02,-5.01458333333333
350,1,1979,5,1979.95947488584,1979.95890410959,52,0,8.8,NaN,22.64,-5.01458333333333
350,1,1979,6,1979.9595890411,1979.95890410959,45,0,8.9,NaN,12.83,-5.11458333333333
350,1,1979,7,1979.95970319635,1979.95890410959,65,0,8.6,NaN,4.71,-5.11458333333333
350,1,1979,8,1979.9598173516,1979.95890410959,166,0,8.1,NaN,1.97,-5.11458333333333
350,1,1979,9,1979.95993150685,1979.95890410959,211,0,8.5,NaN,1.02,-5.21458333333333
350,1,1979,10,1979.9600456621,1979.95890410959,158,0,7.6,NaN,1,-5.41458333333333
350,1,1979,11,1979.96015981735,1979.95890410959,131,0,6.2,NaN,2.68,-5.41458333333333
350,1,1979,12,1979.9602739726,1979.95890410959,68,0,6.3,NaN,13.97,-5.21458333333333
350,1,1979,13,1979.96038812785,1979.95890410959,73,0,5.8,NaN,21.55,-5.01458333333333
350,1,1979,14,1979.9605022831,1979.95890410959,69,0,6.2,NaN,15.14,-5.41458333333333
350,1,1979,15,1979.96061643836,1979.95890410959,60,0,7.4,NaN,17.09,-6.31458333333333
350,1,1979,16,1979.96073059361,1979.95890410959,65,0,6.3,NaN,33.53,-7.11458333333333
350,1,1979,17,1979.96084474886,1979.95890410959,74,0,5.6,NaN,43.01,-7.21458333333333
350,1,1979,18,1979.96095890411,1979.95890410959,80,0,6.5,NaN,37.44,-6.91458333333333
350,1,1979,19,1979.96107305936,1979.95890410959,82,0,6.7,NaN,35.52,-7.11458333333333
350,1,1979,20,1979.96118721461,1979.95890410959,80,0,5.7,NaN,44.99,-7.31458333333333
350,1,1979,21,1979.96130136986,1979.95890410959,76,0,5.9,NaN,54.36,-7.21458333333333
350,1,1979,22,1979.96141552511,1979.95890410959,70,0,6.3,NaN,56.76,-7.21458333333333
350,1,1979,23,1979.96152968037,1979.95890410959,66,0,5.9,NaN,56.64,-7.21458333333333
351,2,1979,0,1979.96164383562,1979.96164383562,63,0,5.7,NaN,57.28,-7.35694444444444
351,2,1979,1,1979.96175799087,1979.96164383562,62,0,5.8,NaN,57.65,-6.85694444444444
351,2,1979,2,1979.96187214612,1979.96164383562,60,0,6.8,NaN,58.14,-6.05694444444444
351,2,1979,3,1979.96198630137,1979.96164383562,59,0,7.4,NaN,58.28,-5.85694444444444
351,2,1979,4,1979.96210045662,1979.96164383562,56,0,7,NaN,59.86,-4.65694444444444
351,2,1979,5,1979.96221461187,1979.96164383562,67,0,6.1,NaN,47.74,-2.55694444444444
351,2,1979,6,1979.96232876712,1979.96164383562,185,0,6.5,NaN,17.45,-1.95694444444444
351,2,1979,7,1979.96244292237,1979.96164383562,248,0,6.6,NaN,1.05,-1.55694444444444
351,2,1979,8,1979.96255707763,1979.96164383562,210,0,5.6,NaN,1,-0.756944444444444
351,2,1979,9,1979.96267123288,1979.96164383562,140,1,5.3,NaN,1,-0.256944444444444
351,2,1979,10,1979.96278538813,1979.96164383562,32,0,5.7,NaN,1,0.243055555555556
351,2,1979,11,1979.96289954338,1979.96164383562,-1,0,5.9,NaN,1.03,0.943055555555556
351,2,1979,12,1979.96301369863,1979.96164383562,53,0,6.4,NaN,4.93,1.54305555555556
351,2,1979,13,1979.96312785388,1979.96164383562,50,0,7.1,NaN,32.95,2.24305555555556
351,2,1979,14,1979.96324200913,1979.96164383562,51,0,8.3,NaN,61.47,3.14305555555556
351,2,1979,15,1979.96335616438,1979.96164383562,56,0,8.8,NaN,66.04,3.84305555555556
351,2,1979,16,1979.96347031963,1979.96164383562,59,0,8.9,NaN,65.07,4.14305555555556
351,2,1979,17,1979.96358447489,1979.96164383562,66,0,9,NaN,63.75,4.34305555555556
351,2,1979,18,1979.96369863014,1979.96164383562,72,0,9.5,NaN,64.36,4.54305555555556
351,2,1979,19,1979.96381278539,1979.96164383562,77,0,9.8,NaN,66.92,4.54305555555556
351,2,1979,20,1979.96392694064,1979.96164383562,83,0,8.6,NaN,68.45,4.24305555555556
351,2,1979,21,1979.96404109589,1979.96164383562,81,0,7.8,NaN,67.66,4.04305555555556
351,2,1979,22,1979.96415525114,1979.96164383562,74,0,7.7,NaN,67,4.14305555555556
351,2,1979,23,1979.96426940639,1979.96164383562,71,0,6.8,NaN,68.81,4.24305555555556
352,3,1979,0,1979.96438356164,1979.96438356164,65,0,6.6,NaN,70.26,6.04236111111111
352,3,1979,1,1979.9644977169,1979.96438356164,57,0,7.1,NaN,69.69,6.24236111111111
352,3,1979,2,1979.96461187215,1979.96438356164,30,0,9.9,NaN,49.42,4.84236111111111
352,3,1979,3,1979.9647260274,1979.96438356164,10,0,11.7,NaN,15.13,0.94236111111111
352,3,1979,4,1979.96484018265,1979.96438356164,NaN,0,8.3,NaN,1.02,-1.95763888888889
352,3,1979,5,1979.9649543379,1979.96438356164,601,0,5.5,NaN,1,-2.65763888888889
352,3,1979,6,1979.96506849315,1979.96438356164,421,0,5.6,NaN,1,-2.75763888888889
352,3,1979,7,1979.9651826484,1979.96438356164,176,0,6.1,NaN,3.39,-3.05763888888889
352,3,1979,8,1979.96529680365,1979.96438356164,190,0,6.7,NaN,9.67,-3.85763888888889
352,3,1979,9,1979.9654109589,1979.96438356164,292,0,8.5,NaN,8.34,-4.45763888888889
352,3,1979,10,1979.96552511416,1979.96438356164,304,0,10.9,NaN,9,-4.45763888888889
352,3,1979,11,1979.96563926941,1979.96438356164,293,0,11.2,NaN,29.03,-4.05763888888889
352,3,1979,12,1979.96575342466,1979.96438356164,67,0,9.8,NaN,44.56,-3.85763888888889
352,3,1979,13,1979.96586757991,1979.96438356164,67,0,8.7,NaN,49.3,-3.75763888888889
352,3,1979,14,1979.96598173516,1979.96438356164,67,0,9,NaN,44.57,-3.95763888888889
352,3,1979,15,1979.96609589041,1979.96438356164,69,0,8.9,NaN,42.58,-4.55763888888889
352,3,1979,16,1979.96621004566,1979.96438356164,71,0,7.5,NaN,49.78,-4.85763888888889
352,3,1979,17,1979.96632420091,1979.96438356164,75,0,6.5,NaN,50.22,-4.95763888888889
352,3,1979,18,1979.96643835616,1979.96438356164,80,0,5.7,NaN,52.96,-4.95763888888889
352,3,1979,19,1979.96655251142,1979.96438356164,85,1,5.3,NaN,58.43,-4.95763888888889
352,3,1979,20,1979.96666666667,1979.96438356164,84,1,5.3,NaN,60.56,-5.05763888888889
352,3,1979,21,1979.96678082192,1979.96438356164,76,1,5.2,NaN,59.93,-5.15763888888889
352,3,1979,22,1979.96689497717,1979.96438356164,69,1,4.6,NaN,61.49,-5.05763888888889
352,3,1979,23,1979.96700913242,1979.96438356164,65,1,3.8,NaN,65.96,-4.55763888888889
353,4,1979,0,1979.96712328767,1979.96712328767,49,1,3.9,NaN,68.53,-4.20104166666667
353,4,1979,1,1979.96723744292,1979.96712328767,49,1,3.8,NaN,68.41,-4.10104166666667
353,4,1979,2,1979.96735159817,1979.96712328767,46,1,4,NaN,68.73,-4.00104166666667
353,4,1979,3,1979.96746575342,1979.96712328767,48,1,5.1,NaN,69.92,-3.90104166666667
353,4,1979,4,1979.96757990868,1979.96712328767,54,1,5.2,NaN,69.47,-3.80104166666667
353,4,1979,5,1979.96769406393,1979.96712328767,54,1,4.9,NaN,68.99,-3.90104166666667
353,4,1979,6,1979.96780821918,1979.96712328767,50,1,4.8,NaN,69.75,-3.60104166666667
353,4,1979,7,1979.96792237443,1979.96712328767,54,1,4.8,NaN,69.44,-3.40104166666667
353,4,1979,8,1979.96803652968,1979.96712328767,62,0,5.8,NaN,68.64,-3.50104166666667
353,4,1979,9,1979.96815068493,1979.96712328767,63,0,6.3,NaN,66.58,-3.40104166666667
353,4,1979,10,1979.96826484018,1979.96712328767,69,1,5.5,NaN,59.16,-2.90104166666667
353,4,1979,11,1979.96837899543,1979.96712328767,73,1,5.4,NaN,58.07,-2.40104166666667
353,4,1979,12,1979.96849315068,1979.96712328767,80,1,4.9,NaN,61.32,-2.10104166666667
353,4,1979,13,1979.96860730594,1979.96712328767,78,1,4.4,NaN,59.05,-2.10104166666667
353,4,1979,14,1979.96872146119,1979.96712328767,69,1,4.3,NaN,58.95,-2.50104166666667
353,4,1979,15,1979.96883561644,1979.96712328767,69,1,3.2,NaN,59.4,-2.80104166666667
353,4,1979,16,1979.96894977169,1979.96712328767,75,1,3.1,NaN,58.57,-3.40104166666667
353,4,1979,17,1979.96906392694,1979.96712328767,84,1,4.3,NaN,59.13,-3.90104166666667
353,4,1979,18,1979.96917808219,1979.96712328767,98,0,5.8,NaN,37.1,-4.50104166666667
353,4,1979,19,1979.96929223744,1979.96712328767,120,1,5.4,NaN,14.97,-5.10104166666667
353,4,1979,20,1979.96940639269,1979.96712328767,152,1,4,NaN,12.81,-5.70104166666667
353,4,1979,21,1979.96952054795,1979.96712328767,160,1,3.3,NaN,10.54,-5.70104166666667
353,4,1979,22,1979.9696347032,1979.96712328767,163,1,2.2,NaN,13.2,-5.60104166666667
353,4,1979,23,1979.96974885845,1979.96712328767,171,1,1.5,NaN,15.01,-5.80104166666667
354,5,1979,0,1979.9698630137,1979.9698630137,142,1,2.9,NaN,8.18,-6.52083333333333
354,5,1979,1,1979.96997716895,1979.9698630137,133,1,4.3,NaN,2.21,-6.62083333333333
354,5,1979,2,1979.9700913242,1979.9698630137,140,1,4,NaN,3.42,-6.52083333333333
354,5,1979,3,1979.97020547945,1979.9698630137,129,1,4.3,NaN,4.47,-6.72083333333333
354,5,1979,4,1979.9703196347,1979.9698630137,96,1,5.1,NaN,3.74,-6.62083333333333
354,5,1979,5,1979.97043378995,1979.9698630137,106,1,5.3,NaN,1.97,-6.42083333333333
354,5,1979,6,1979.97054794521,1979.9698630137,114,1,5.4,NaN,1.19,-6.12083333333333
354,5,1979,7,1979.97066210046,1979.9698630137,98,1,4.9,NaN,3.2,-5.72083333333333
354,5,1979,8,1979.97077625571,1979.9698630137,95,1,4.4,NaN,11.4,-5.82083333333333
354,5,1979,9,1979.97089041096,1979.9698630137,105,1,4,NaN,14.37,-5.72083333333333
354,5,1979,10,1979.97100456621,1979.9698630137,109,1,3.9,NaN,12.41,-5.02083333333333
354,5,1979,11,1979.97111872146,1979.9698630137,105,1,4.7,NaN,12.6,-4.72083333333333
354,5,1979,12,1979.97123287671,1979.9698630137,171,1,4.5,NaN,7.54,-5.02083333333333
354,5,1979,13,1979.97134703196,1979.9698630137,161,1,3.3,NaN,2.18,-5.32083333333333
354,5,1979,14,1979.97146118721,1979.9698630137,172,1,3.3,NaN,1,-5.82083333333333
354,5,1979,15,1979.97157534247,1979.9698630137,188,1,4,NaN,1,-6.22083333333333
354,5,1979,16,1979.97168949772,1979.9698630137,184,1,4.1,NaN,1.79,-6.32083333333333
354,5,1979,17,1979.97180365297,1979.9698630137,191,1,3.5,NaN,1.86,-6.32083333333333
354,5,1979,18,1979.97191780822,1979.9698630137,224,1,2.4,NaN,1.06,-6.02083333333333
354,5,1979,19,1979.97203196347,1979.9698630137,228,1,1.6,NaN,1,-5.22083333333333
354,5,1979,20,1979.97214611872,1979.9698630137,212,1,1.1,NaN,1,-3.82083333333333
354,5,1979,21,1979.97226027397,1979.9698630137,233,1,1,NaN,1.15,-3.02083333333333
354,5,1979,22,1979.97237442922,1979.9698630137,214,1,1.3,NaN,1.15,-2.92083333333333
354,5,1979,23,1979.97248858447,1979.9698630137,179,1,2,NaN,1,-3.22083333333333
355,6,1979,0,1979.97260273973,1979.97260273973,139,1,2.2,NaN,1,-5.20069444444444
355,6,1979,1,1979.97271689498,1979.97260273973,128,1,2.1,NaN,1,-5.00069444444444
355,6,1979,2,1979.97283105023,1979.97260273973,116,1,2.2,NaN,1,-4.90069444444444
355,6,1979,3,1979.97294520548,1979.97260273973,116,1,2.1,NaN,1,-5.00069444444444
355,6,1979,4,1979.97305936073,1979.97260273973,140,1,1.8,NaN,1.26,-4.80069444444444
355,6,1979,5,1979.97317351598,1979.97260273973,152,1,1.5,NaN,1.39,-4.70069444444444
355,6,1979,6,1979.97328767123,1979.97260273973,143,1,1.5,NaN,1.13,-4.80069444444444
355,6,1979,7,1979.97340182648,1979.97260273973,162,1,2.7,NaN,1,-5.40069444444444
355,6,1979,8,1979.97351598174,1979.97260273973,178,1,2.9,NaN,1,-7.70069444444444
355,6,1979,9,1979.97363013699,1979.97260273973,278,0,2.1,NaN,1,-9.10069444444444
355,6,1979,10,1979.97374429224,1979.97260273973,252,0,1.6,NaN,5.05,-7.50069444444444
355,6,1979,11,1979.97385844749,1979.97260273973,227,1,1.5,NaN,17.8,-5.80069444444444
355,6,1979,12,1979.97397260274,1979.97260273973,174,1,2,NaN,21.94,-5.20069444444444
355,6,1979,13,1979.97408675799,1979.97260273973,161,1,4,NaN,17.87,-5.10069444444444
355,6,1979,14,1979.97420091324,1979.97260273973,158,1,5.1,NaN,18.63,-5.30069444444444
355,6,1979,15,1979.97431506849,1979.97260273973,171,1,4.9,NaN,19.09,-5.60069444444444
355,6,1979,16,1979.97442922374,1979.97260273973,158,0,6,NaN,29.14,-3.90069444444444
355,6,1979,17,1979.974543379,1979.97260273973,140,0,7.1,NaN,38.69,-1.50069444444444
355,6,1979,18,1979.97465753425,1979.97260273973,126,0,7.3,NaN,38.22,-1.70069444444444
355,6,1979,19,1979.9747716895,1979.97260273973,117,0,6.6,NaN,38.06,-2.20069444444444
355,6,1979,20,1979.97488584475,1979.97260273973,119,1,5.5,NaN,37.42,-2.10069444444444
355,6,1979,21,1979.975,1979.97260273973,117,1,5.5,NaN,37.93,-1.70069444444444
355,6,1979,22,1979.97511415525,1979.97260273973,101,0,5.8,NaN,43.29,-1.20069444444444
355,6,1979,23,1979.9752283105,1979.97260273973,87,0,5.9,NaN,46.58,-0.500694444444445
356,7,1979,0,1979.97534246575,1979.97534246575,90,0,6,NaN,43,-0.0297872340425532
356,7,1979,1,1979.975456621,1979.97534246575,96,0,5.8,NaN,42.25,0.770212765957447
356,7,1979,2,1979.97557077626,1979.97534246575,98,1,5.4,NaN,50.38,1.57021276595745
356,7,1979,3,1979.97568493151,1979.97534246575,94,0,6.7,NaN,51.31,2.47021276595745
356,7,1979,4,1979.97579908676,1979.97534246575,93,0,7.8,NaN,46.01,3.07021276595745
356,7,1979,5,1979.97591324201,1979.97534246575,NaN,0,NaN,NaN,NaN,NaN
356,7,1979,11,1979.97659817352,1979.97534246575,NaN,0,7.5,NaN,24.9,1.97021276595745
356,7,1979,12,1979.97671232877,1979.97534246575,NaN,0,7,NaN,24.08,1.17021276595745
356,7,1979,13,1979.97682648402,1979.97534246575,NaN,0,6.6,NaN,33.92,0.270212765957447
356,7,1979,14,1979.97694063927,1979.97534246575,120,0,7.5,NaN,38.65,-0.0297872340425532
356,7,1979,15,1979.97705479452,1979.97534246575,116,0,7.2,NaN,37.4,-0.229787234042553
356,7,1979,16,1979.97716894977,1979.97534246575,119,0,5.8,NaN,37,0.0702127659574467
356,7,1979,17,1979.97728310502,1979.97534246575,122,1,5.4,NaN,32.94,0.570212765957447
356,7,1979,18,1979.97739726027,1979.97534246575,123,0,5.9,NaN,40.48,0.870212765957447
356,7,1979,19,1979.97751141553,1979.97534246575,131,0,5.9,NaN,52.42,0.970212765957447
356,7,1979,20,1979.97762557078,1979.97534246575,128,1,5.4,NaN,63.71,1.27021276595745
356,7,1979,21,1979.97773972603,1979.97534246575,92,1,5,NaN,68.83,1.47021276595745
356,7,1979,22,1979.97785388128,1979.97534246575,60,1,5,NaN,69.18,1.37021276595745
356,7,1979,23,1979.97796803653,1979.97534246575,55,1,3.9,NaN,74.89,1.17021276595745
357,1,1979,0,1979.97808219178,1979.97808219178,56,1,3.1,NaN,78.97,1.21111111111111
357,1,1979,1,1979.97819634703,1979.97808219178,61,1,4.1,NaN,77.96,1.11111111111111
357,1,1979,2,1979.97831050228,1979.97808219178,65,1,5.1,NaN,77.41,1.11111111111111
357,1,1979,3,1979.97842465753,1979.97808219178,68,1,5,NaN,77.11,0.911111111111111
357,1,1979,4,1979.97853881279,1979.97808219178,66,1,4.2,NaN,75.99,0.311111111111111
357,1,1979,5,1979.97865296804,1979.97808219178,66,1,3.4,NaN,73.69,-0.188888888888889
357,1,1979,6,1979.97876712329,1979.97808219178,73,1,3.9,NaN,72.05,-0.688888888888889
357,1,1979,7,1979.97888127854,1979.97808219178,75,1,4.8,NaN,71.28,-0.888888888888889
357,1,1979,8,1979.97899543379,1979.97808219178,75,1,4.2,NaN,70.14,-1.08888888888889
357,1,1979,9,1979.97910958904,1979.97808219178,74,1,4.2,NaN,67.15,-1.28888888888889
357,1,1979,10,1979.97922374429,1979.97808219178,70,1,4.6,NaN,63.24,-0.888888888888889
357,1,1979,11,1979.97933789954,1979.97808219178,68,1,3.2,NaN,62.42,-0.288888888888889
357,1,1979,12,1979.97945205479,1979.97808219178,142,1,1.9,NaN,62.09,0.111111111111111
357,1,1979,13,1979.97956621005,1979.97808219178,141,1,2.2,NaN,60,0.911111111111111
357,1,1979,14,1979.9796803653,1979.97808219178,137,1,2.6,NaN,54.59,1.01111111111111
357,1,1979,15,1979.97979452055,1979.97808219178,113,1,3.1,NaN,46.1,-0.588888888888889
357,1,1979,16,1979.9799086758,1979.97808219178,93,1,4,NaN,42.57,-1.88888888888889
357,1,1979,17,1979.98002283105,1979.97808219178,99,1,4.3,NaN,43.02,-2.48888888888889
357,1,1979,18,1979.9801369863,1979.97808219178,100,1,4,NaN,42.26,-2.78888888888889
357,1,1979,19,1979.98025114155,1979.97808219178,93,1,4.1,NaN,43.28,-2.78888888888889
357,1,1979,20,1979.9803652968,1979.97808219178,92,1,4.3,NaN,38.23,-3.38888888888889
357,1,1979,21,1979.98047945205,1979.97808219178,93,1,4.2,NaN,29.68,-4.38888888888889
357,1,1979,22,1979.98059360731,1979.97808219178,85,1,4.3,NaN,26.52,-4.78888888888889
357,1,1979,23,1979.98070776256,1979.97808219178,78,1,4.2,NaN,23.28,-4.98888888888889
358,2,1979,0,1979.98082191781,1979.98082191781,73,1,2.9,NaN,24.48,-5.72916666666667
358,2,1979,1,1979.98093607306,1979.98082191781,72,1,2,NaN,33.82,-5.32916666666667
358,2,1979,2,1979.98105022831,1979.98082191781,62,1,2.5,NaN,43.31,-4.62916666666667
358,2,1979,3,1979.98116438356,1979.98082191781,54,1,3.7,NaN,45.92,-4.92916666666667
358,2,1979,4,1979.98127853881,1979.98082191781,54,1,3.5,NaN,51.13,-5.12916666666667
358,2,1979,5,1979.98139269406,1979.98082191781,53,1,3,NaN,55.44,-4.42916666666667
358,2,1979,6,1979.98150684932,1979.98082191781,54,1,2.6,NaN,53.38,-4.52916666666667
358,2,1979,7,1979.98162100457,1979.98082191781,54,1,2.4,NaN,52.19,-4.82916666666667
358,2,1979,8,1979.98173515982,1979.98082191781,54,1,3.1,NaN,51.57,-4.32916666666667
358,2,1979,9,1979.98184931507,1979.98082191781,56,1,3.5,NaN,51.78,-3.42916666666667
358,2,1979,10,1979.98196347032,1979.98082191781,58,1,4.6,NaN,53.57,-2.62916666666667
358,2,1979,11,1979.98207762557,1979.98082191781,58,1,5.2,NaN,54.61,-2.62916666666667
358,2,1979,12,1979.98219178082,1979.98082191781,62,1,4.8,NaN,52.92,-2.62916666666667
358,2,1979,13,1979.98230593607,1979.98082191781,68,1,3.7,NaN,51.13,-2.22916666666667
358,2,1979,14,1979.98242009132,1979.98082191781,70,1,3.5,NaN,51.01,-2.22916666666667
358,2,1979,15,1979.98253424658,1979.98082191781,68,1,4.5,NaN,48.71,-2.52916666666667
358,2,1979,16,1979.98264840183,1979.98082191781,70,1,5,NaN,44.18,-2.72916666666667
358,2,1979,17,1979.98276255708,1979.98082191781,72,1,5.4,NaN,40.38,-3.02916666666667
358,2,1979,18,1979.98287671233,1979.98082191781,77,1,5,NaN,38.31,-3.32916666666667
358,2,1979,19,1979.98299086758,1979.98082191781,75,1,4.3,NaN,30.94,-3.72916666666667
358,2,1979,20,1979.98310502283,1979.98082191781,72,1,3.3,NaN,22.78,-4.22916666666667
358,2,1979,21,1979.98321917808,1979.98082191781,68,1,2,NaN,26.27,-4.32916666666667
358,2,1979,22,1979.98333333333,1979.98082191781,67,1,2.3,NaN,25.06,-4.42916666666667
358,2,1979,23,1979.98344748858,1979.98082191781,72,1,4.5,NaN,11.9,-4.92916666666667
359,3,1979,0,1979.98356164384,1979.98356164384,75,0,5.8,NaN,3.17,-4.36701388888889
359,3,1979,1,1979.98367579909,1979.98356164384,70,1,5,NaN,1.57,-4.36701388888889
359,3,1979,2,1979.98378995434,1979.98356164384,61,1,3.6,NaN,1.45,-4.26701388888889
359,3,1979,3,1979.98390410959,1979.98356164384,78,1,2.8,NaN,1.46,-4.16701388888889
359,3,1979,4,1979.98401826484,1979.98356164384,110,1,2.6,NaN,1,-3.96701388888889
359,3,1979,5,1979.98413242009,1979.98356164384,134,1,2.5,NaN,1,-3.36701388888889
359,3,1979,6,1979.98424657534,1979.98356164384,149,1,2.9,NaN,1,-2.36701388888889
359,3,1979,7,1979.98436073059,1979.98356164384,147,1,2.8,NaN,1,-1.56701388888889
359,3,1979,8,1979.98447488584,1979.98356164384,139,1,2.3,NaN,1.04,-1.16701388888889
359,3,1979,9,1979.9845890411,1979.98356164384,143,1,2.1,NaN,1.04,-1.06701388888889
359,3,1979,10,1979.98470319635,1979.98356164384,149,1,1.6,NaN,2.82,-1.06701388888889
359,3,1979,11,1979.9848173516,1979.98356164384,146,1,1.2,NaN,3.34,-0.567013888888887
